mut 1193	0	1
mut 1194	0	1
mut 1195	0	1
mut 1196	0	1
mut 1197	0	1
mut 1198	0	1
mut 1199	0	1
mut 1200	0	1
mut 1201	0	1
mut 1202	0	1
mut 1203	0	1
mut 1204	0	1
mut 1205	0	1
mut 1206	0	1
mut 1207	0	1
mut 1208	0	1
mut 1209	0	1
mut 1210	0	1
mut 1211	0	1
mut 1212	0	1
mut 1213	0	1
mut 1214	0	1
mut 1215	0	1
mut 1216	0	1
mut 1217	0	1
mut 1218	0	1
mut 1219	0	1
mut 1220	0	1
mut 1221	0	1
mut 1222	0	1
mut 1223	0	1
mut 1224	0	1
mut 1225	0	1
mut 1226	0	1
mut 1227	0	1
mut 1228	0	1
mut 1229	0	1
mut 1230	0	1
mut 1231	0	1
mut 1232	0	1
mut 1233	0	1
mut 1234	0	1
mut 1235	0	1
mut 1236	0	1
mut 1237	0	1
mut 1238	0	1
mut 1239	0	1
mut 1240	0	1
mut 1241	0	1
mut 1242	0	1
mut 1243	0	1
mut 1244	0	1
mut 1245	0	1
mut 1246	0	1
mut 1247	0	1
mut 1248	0	1
mut 1249	0	1
mut 1250	0	1
mut 1251	0	1
mut 1252	0	1
mut 1253	0	1
mut 1254	0	1
mut 1255	0	1
mut 1256	0	1
mut 1257	0	1
mut 1258	0	1
mut 1259	0	1
mut 1260	0	1
mut 1261	0	1
mut 1262	0	1
mut 1263	0	1
mut 1264	0	1
mut 1265	0	1
mut 1266	0	1
mut 1267	0	1
mut 1268	0	1
mut 1269	0	1
mut 1270	0	1
mut 1271	0	1
mut 1272	0	1
mut 1273	0	1
mut 1274	0	1
mut 1275	0	1
mut 1276	0	1
mut 1277	0	1
mut 1278	0	1
mut 1279	0	1
mut 1280	0	1
mut 1281	0	1
mut 1282	0	1
mut 1283	0	1
mut 1284	0	1
mut 1285	0	1
mut 1286	0	1
mut 1287	0	1
mut 1288	0	1
mut 1289	0	1
mut 1290	0	1
mut 1291	0	1
mut 1292	0	1
mut 1293	0	1
mut 1294	0	1
mut 1295	0	1
mut 1296	0	1
mut 1297	0	1
mut 1298	0	1
mut 1299	0	1
mut 1300	0	1
mut 1301	0	1
mut 1302	0	1
mut 1303	0	1
mut 1304	0	1
mut 1305	0	1
mut 1306	0	1
mut 1307	0	1
mut 1308	0	1
mut 1309	0	1
mut 1310	0	1
mut 1311	0	1
mut 1312	0	1
mut 1313	0	1
mut 1314	0	1
mut 1315	0	1
mut 1316	0	1
mut 1317	0	1
mut 1318	0	1
mut 1319	0	1
mut 1320	0	1
mut 1321	0	1
mut 1322	0	1
mut 1323	0	1
mut 1324	0	1
mut 1325	0	1
mut 1326	0	1
mut 1327	0	1
mut 1328	0	1
mut 1329	0	1
mut 1330	0	1
mut 1331	0	1
mut 1332	0	1
mut 1333	0	1
mut 1334	0	1
mut 1335	0	1
mut 1336	0	1
mut 1337	0	1
mut 1338	0	1
mut 1339	0	1
mut 1340	0	1
mut 1341	0	1
mut 1342	0	1
mut 1343	0	1
mut 1344	0	1
mut 1345	0	1
mut 1346	0	1
mut 1347	0	1
mut 1348	0	1
mut 1349	0	1
mut 1350	0	1
mut 1351	0	1
mut 1352	0	1
mut 1353	0	1
mut 1354	0	1
mut 1355	0	1
mut 1356	0	1
mut 1357	0	1
mut 1358	0	1
mut 1359	0	1
mut 1360	0	1
mut 1361	0	1
mut 1362	0	1
mut 1363	0	1
mut 1364	0	1
mut 1365	0	1
mut 1366	0	1
mut 1367	0	1
mut 1368	0	1
mut 1369	0	1
mut 1370	0	1
mut 1371	0	1
mut 1372	0	1
mut 1373	0	1
mut 1374	0	1
mut 1375	0	1
mut 1376	0	1
mut 1377	0	1
mut 1378	0	1
mut 1379	0	1
mut 1380	0	1
mut 1381	0	1
mut 1382	0	1
mut 1383	0	1
mut 1384	0	1
mut 1385	0	1
mut 1386	0	1
mut 1387	0	1
mut 1388	0	1
mut 1389	0	1
mut 1390	0	1
mut 1391	0	1
mut 1392	0	1
mut 1393	0	1
mut 1394	0	1
mut 1395	0	1
mut 1396	0	1
mut 1397	0	1
mut 1398	0	1
mut 1399	0	1
mut 1400	0	1
mut 1401	0	1
mut 1402	0	1
mut 1403	0	1
mut 1404	0	1
mut 1405	0	1
mut 1406	0	1
mut 1407	0	1
mut 1408	0	1
mut 1409	0	1
mut 1410	0	1
mut 1411	0	1
mut 1412	0	1
mut 1413	0	1
mut 1414	0	1
mut 1415	0	1
mut 1416	0	1
mut 1417	0	1
mut 1418	0	1
mut 1419	0	1
mut 1420	0	1
mut 1421	0	1
mut 1422	0	1
mut 1423	0	1
mut 1424	0	1
mut 1425	0	1
mut 1426	0	1
mut 1427	0	1
mut 1428	0	1
mut 1429	0	1
mut 1430	0	1
mut 1431	0	1
mut 1432	0	1
mut 1433	0	1
mut 1434	0	1
mut 1435	0	1
mut 1436	0	1
mut 1437	0	1
mut 1438	0	1
mut 1439	0	1
mut 1440	0	1
mut 1441	0	1
mut 1442	0	1
mut 1443	0	1
mut 1444	0	1
mut 1445	0	1
mut 1446	0	1
mut 1447	0	1
mut 1448	0	1
mut 1449	0	1
mut 1450	0	1
mut 1451	0	1
mut 1452	0	1
mut 1453	0	1
mut 1454	0	1
mut 1455	0	1
mut 1456	0	1
mut 1457	0	1
mut 1458	0	1
mut 1459	0	1
mut 1460	0	1
mut 1461	0	1
mut 1462	0	1
mut 1463	0	1
mut 1464	0	1
mut 1465	0	1
mut 1466	0	1
mut 1467	0	1
mut 1468	0	1
mut 1469	0	1
mut 1470	0	1
mut 1471	0	1
mut 1472	0	1
mut 1473	0	1
mut 1474	0	1
mut 1475	0	1
mut 1476	0	1
mut 1477	0	1
mut 1478	0	1
mut 1479	0	1
mut 1480	0	1
mut 1481	0	1
mut 1482	0	1
mut 1483	0	1
mut 1484	0	1
mut 1485	0	1
mut 1486	0	1
mut 1487	0	1
mut 1488	0	1
mut 1489	0	1
mut 1490	0	1
mut 1491	0	1
mut 1492	0	1
mut 1493	0	1
mut 1494	0	1
mut 1495	0	1
mut 1496	0	1
mut 1497	0	1
mut 1498	0	1
mut 1499	0	1
mut 1500	0	1
mut 1501	0	1
mut 1502	0	1
mut 1503	0	1
mut 1504	0	1
mut 1505	0	1
mut 1506	0	1
mut 1507	0	1
mut 1508	0	1
mut 1509	0	1
mut 1510	0	1
mut 1511	0	1
mut 1512	0	1
mut 1513	0	1
mut 1514	0	1
mut 1515	0	1
mut 1516	0	1
mut 1517	0	1
mut 1518	0	1
mut 1519	0	1
mut 1520	0	1
mut 1521	0	1
mut 1522	0	1
mut 1523	0	1
mut 1524	0	1
mut 1525	0	1
mut 1526	0	1
mut 1527	0	1
mut 1528	0	1
mut 1529	0	1
mut 1530	0	1
mut 1531	0	1
mut 1532	0	1
mut 1533	0	1
mut 1534	0	1
mut 1535	0	1
mut 1536	0	1
mut 1537	0	1
mut 1538	0	1
mut 1539	0	1
mut 1540	0	1
mut 1541	0	1
mut 1542	0	1
mut 1543	0	1
mut 1544	0	1
mut 1545	0	1
mut 1546	0	1
mut 1547	0	1
mut 1548	0	1
mut 1549	0	1
mut 1550	0	1
mut 1551	0	1
mut 1552	0	1
mut 1553	0	1
mut 1554	0	1
mut 1555	0	1
mut 1556	0	1
mut 1557	0	1
mut 1558	0	1
mut 1559	0	1
mut 1560	0	1
mut 1561	0	1
mut 1562	0	1
mut 1563	0	1
mut 1564	0	1
mut 1565	0	1
mut 1566	0	1
mut 1567	0	1
mut 1568	0	1
mut 1569	0	1
mut 1570	0	1
mut 1571	0	1
mut 1572	0	1
mut 1573	0	1
mut 1574	0	1
mut 1575	0	1
mut 1576	0	1
mut 1577	0	1
mut 1578	0	1
mut 1579	0	1
mut 1580	0	1
mut 1581	0	1
mut 1582	0	1
mut 1583	0	1
mut 1584	0	1
mut 1585	0	1
mut 1586	0	1
mut 1587	0	1
mut 1588	0	1
mut 1589	0	1
mut 1590	0	1
mut 1591	0	1
mut 1592	0	1
mut 1593	0	1
mut 1594	0	1
mut 1595	0	1
mut 1596	0	1
mut 1597	0	1
mut 1598	0	1
mut 1599	0	1
mut 1600	0	1
mut 1601	0	1
mut 1602	0	1
mut 1603	0	1
mut 1604	0	1
mut 1605	0	1
mut 1606	0	1
mut 1607	0	1
mut 1608	0	1
mut 1609	0	1
mut 1610	0	1
mut 1611	0	1
mut 1612	0	1
mut 1613	0	1
mut 1614	0	1
mut 1615	0	1
mut 1616	0	1
mut 1617	0	1
mut 1618	0	1
mut 1619	0	1
mut 1620	0	1
mut 1621	0	1
mut 1622	0	1
mut 1623	0	1
mut 1624	0	1
mut 1625	0	1
mut 1626	0	1
mut 1627	0	1
mut 1628	0	1
mut 1629	0	1
mut 1630	0	1
mut 1631	0	1
mut 1632	0	1
mut 1633	0	1
mut 1634	0	1
mut 1635	0	1
mut 1636	0	1
mut 1637	0	1
mut 1638	0	1
mut 1639	0	1
mut 1640	0	1
mut 1641	0	1
mut 1642	0	1
mut 1643	0	1
mut 1644	0	1
mut 1645	0	1
mut 1646	0	1
mut 1647	0	1
mut 1648	0	1
mut 1649	0	1
mut 1650	0	1
mut 1651	0	1
mut 1652	0	1
mut 1653	0	1
mut 1654	0	1
mut 1655	0	1
mut 1656	0	1
mut 1657	0	1
mut 1658	0	1
mut 1659	0	1
mut 1660	0	1
mut 1661	0	1
mut 1662	0	1
mut 1663	0	1
mut 1664	0	1
mut 1665	0	1
mut 1666	0	1
mut 1667	0	1
mut 1668	0	1
mut 1669	0	1
mut 1670	0	1
mut 1671	0	1
mut 1672	0	1
mut 1673	0	1
mut 1674	0	1
mut 1675	0	1
mut 1676	0	1
mut 1677	0	1
mut 1678	0	1
mut 1679	0	1
mut 1680	0	1
mut 1681	0	1
mut 1682	0	1
mut 1683	0	1
mut 1684	0	1
mut 1685	0	1
mut 1686	0	1
mut 1687	0	1
mut 1688	0	1
mut 1689	0	1
mut 1690	0	1
mut 1691	0	1
mut 1692	0	1
mut 1693	0	1
mut 1694	0	1
mut 1695	0	1
mut 1696	0	1
mut 1697	0	1
mut 1698	0	1
mut 1699	0	1
mut 1700	0	1
mut 1701	0	1
mut 1702	0	1
mut 1703	0	1
mut 1704	0	1
mut 1705	0	1
mut 1706	0	1
mut 1707	0	1
mut 1708	0	1
mut 1709	0	1
mut 1710	0	1
mut 1711	0	1
mut 1712	0	1
mut 1713	0	1
mut 1714	0	1
mut 1715	0	1
mut 1716	0	1
mut 1717	0	1
mut 1718	0	1
mut 1719	0	1
mut 1720	0	1
mut 1721	0	1
mut 1722	0	1
mut 1723	0	1
mut 1724	0	1
mut 1725	0	1
mut 1726	0	1
mut 1727	0	1
mut 1728	0	1
mut 1729	0	1
mut 1730	0	1
mut 1731	0	1
mut 1732	0	1
mut 1733	0	1
mut 1734	0	1
mut 1735	0	1
mut 1736	0	1
mut 1737	0	1
mut 1738	0	1
mut 1739	0	1
mut 1740	0	1
mut 1741	0	1
mut 1742	0	1
mut 1743	0	1
mut 1744	0	1
mut 1745	0	1
mut 1746	0	1
mut 1747	0	1
mut 1748	0	1
mut 1749	0	1
mut 1750	0	1
mut 1751	0	1
mut 1752	0	1
mut 1753	0	1
mut 1754	0	1
mut 1755	0	1
mut 1756	0	1
mut 1757	0	1
mut 1758	0	1
mut 1759	0	1
mut 1760	0	1
mut 1761	0	1
mut 1762	0	1
mut 1763	0	1
mut 1764	0	1
mut 1765	0	1
mut 1766	0	1
mut 1767	0	1
mut 1768	0	1
mut 1769	0	1
mut 1770	0	1
mut 1771	0	1
mut 1772	0	1
mut 1773	0	1
mut 1774	0	1
mut 1775	0	1
mut 1776	0	1
mut 1777	0	1
mut 1778	0	1
mut 1779	0	1
mut 1780	0	1
mut 1781	0	1
mut 1782	0	1
mut 1783	0	1
mut 1784	0	1
mut 1785	0	1
mut 1786	0	1
mut 1787	0	1
mut 1788	0	1
mut 1789	0	1
mut 1790	0	1
mut 1791	0	1
mut 1792	0	1
mut 1793	0	1
mut 1794	0	1
mut 1795	0	1
mut 1796	0	1
mut 1797	0	1
mut 1798	0	1
mut 1799	0	1
mut 1800	0	1
mut 1801	0	1
mut 1802	0	1
mut 1803	0	1
mut 1804	0	1
mut 1805	0	1
mut 1806	0	1
mut 1807	0	1
mut 1808	0	1
mut 1809	0	1
mut 1810	0	1
mut 1811	0	1
mut 1812	0	1
mut 1813	0	1
mut 1814	0	1
mut 1815	0	1
mut 1816	0	1
mut 1817	0	1
mut 1818	0	1
mut 1819	0	1
mut 1820	0	1
mut 1821	0	1
mut 1822	0	1
mut 1823	0	1
mut 1824	0	1
mut 1825	0	1
mut 1826	0	1
mut 1827	0	1
mut 1828	0	1
mut 1829	0	1
mut 1830	0	1
mut 1831	0	1
mut 1832	0	1
mut 1833	0	1
mut 1834	0	1
mut 1835	0	1
mut 1836	0	1
mut 1837	0	1
mut 1838	0	1
mut 1839	0	1
mut 1840	0	1
mut 1841	0	1
mut 1842	0	1
mut 1843	0	1
mut 1844	0	1
mut 1845	0	1
mut 1846	0	1
mut 1847	0	1
mut 1848	0	1
mut 1849	0	1
mut 1850	0	1
mut 1851	0	1
mut 1852	0	1
mut 1853	0	1
mut 1854	0	1
mut 1855	0	1
mut 1856	0	1
mut 1857	0	1
mut 1858	0	1
mut 1859	0	1
mut 1860	0	1
mut 1861	0	1
mut 1862	0	1
mut 1863	0	1
mut 1864	0	1
mut 1865	0	1
mut 1866	0	1
mut 1867	0	1
mut 1868	0	1
mut 1869	0	1
mut 1870	0	1
mut 1871	0	1
mut 1872	0	1
mut 1873	0	1
mut 1874	0	1
mut 1875	0	1
mut 1876	0	1
mut 1877	0	1
mut 1878	0	1
mut 1879	0	1
mut 1880	0	1
mut 1881	0	1
mut 1882	0	1
mut 1883	0	1
mut 1884	0	1
mut 1885	0	1
mut 1886	0	1
mut 1887	0	1
mut 1888	0	1
mut 1889	0	1
mut 1890	0	1
mut 1891	0	1
mut 1892	0	1
mut 1893	0	1
mut 1894	0	1
mut 1895	0	1
mut 1896	0	1
mut 1897	0	1
mut 1898	0	1
mut 1899	0	1
mut 1900	0	1
mut 1901	0	1
mut 1902	0	1
mut 1903	0	1
mut 1904	0	1
mut 1905	0	1
mut 1906	0	1
mut 1907	0	1
mut 1908	0	1
mut 1909	0	1
mut 1910	0	1
mut 1911	0	1
mut 1912	0	1
mut 1913	0	1
mut 1914	0	1
mut 1915	0	1
mut 1916	0	1
mut 1917	0	1
mut 1918	0	1
mut 1919	0	1
mut 1920	0	1
mut 1921	0	1
mut 1922	0	1
mut 1923	0	1
mut 1924	0	1
mut 1925	0	1
mut 1926	0	1
mut 1927	0	1
mut 1928	0	1
mut 1929	0	1
mut 1930	0	1
mut 1931	0	1
mut 1932	0	1
mut 1933	0	1
mut 1934	0	1
mut 1935	0	1
mut 1936	0	1
mut 1937	0	1
mut 1938	0	1
mut 1939	0	1
mut 1940	0	1
mut 1941	0	1
mut 1942	0	1
mut 1943	0	1
mut 1944	0	1
mut 1945	0	1
mut 1946	0	1
mut 1947	0	1
mut 1948	0	1
mut 1949	0	1
mut 1950	0	1
mut 1951	0	1
mut 1952	0	1
mut 1953	0	1
mut 1954	0	1
mut 1955	0	1
mut 1956	0	1
mut 1957	0	1
mut 1958	0	1
mut 1959	0	1
mut 1960	0	1
mut 1961	0	1
mut 1962	0	1
mut 1963	0	1
mut 1964	0	1
mut 1965	0	1
mut 1966	0	1
mut 1967	0	1
mut 1968	0	1
mut 1969	0	1
mut 1970	0	1
mut 1971	0	1
mut 1972	0	1
mut 1973	0	1
mut 1974	0	1
mut 1975	0	1
mut 1976	0	1
mut 1977	0	1
mut 1978	0	1
mut 1979	0	1
mut 1980	0	1
mut 1981	0	1
mut 1982	0	1
mut 1983	0	1
mut 1984	0	1
mut 1985	0	1
mut 1986	0	1
mut 1987	0	1
mut 1988	0	1
mut 1989	0	1
mut 1990	0	1
mut 1991	0	1
mut 1992	0	1
mut 1993	0	1
mut 1994	0	1
mut 1995	0	1
mut 1996	0	1
mut 1997	0	1
