"year","week","date","unit","recent","origin","value"
"2022","42","2022-10-12","adm","rall","och","4617"
"2022","43","2022-10-19","adm","rall","och","7248"
"2022","44","2022-10-26","adm","rall","och","18798"
"2022","45","2022-11-02","adm","rall","och","25808"
"2022","46","2022-11-09","adm","rall","och","25141"
"2022","47","2022-11-16","adm","rall","och","25466"
"2022","48","2022-11-23","adm","rall","och","21401"
"2022","49","2022-11-30","adm","rall","och","20460"
"2022","50","2022-12-07","adm","rall","och","15353"
"2022","51","2022-12-14","adm","rall","och","12181"
"2022","52","2022-12-21","adm","rall","och","11103"
"2023","1","2022-12-28","adm","rall","och","12484"
"2023","2","2023-01-04","adm","rall","och","13470"
"2023","3","2023-01-11","adm","rall","och","20500"
"2023","4","2023-01-18","adm","rall","och","14147"
"2023","5","2023-01-25","adm","rall","och","20513"
"2023","6","2023-02-01","adm","rall","och","35885"
"2023","7","2023-02-08","adm","rall","och","25172"
"2023","8","2023-02-15","adm","rall","och","18775"
"2023","9","2023-02-22","adm","rall","och","17780"
"2023","10","2023-03-01","adm","rall","och","19717"
"2023","11","2023-03-08","adm","rall","och","18992"
"2023","12","2023-03-15","adm","rall","och","13933"
"2023","13","2023-03-22","adm","rall","och","16512"
"2023","14","2023-03-29","adm","rall","och","20399"
"2023","15","2023-04-05","adm","rall","och","32193"
"2023","16","2023-04-12","adm","rall","och","30742"
"2023","17","2023-04-19","adm","rall","och","20534"
"2023","18","2023-04-26","adm","rall","och","15176"
"2023","19","2023-05-03","adm","rall","och","10074"
"2023","20","2023-05-10","adm","rall","och","11445"
"2023","21","2023-05-17","adm","rall","och","6190"
"2023","22","2023-05-24","adm","rall","och","3571"
"2023","23","2023-05-31","adm","rall","och","1905"
"2023","24","2023-06-07","adm","rall","och","1933"
"2023","25","2023-06-14","adm","rall","och","1123"
"2023","26","2023-06-21","adm","rall","och","1190"
"2023","27","2023-06-28","adm","rall","och","860"
"2023","28","2023-07-05","adm","rall","och","306"
"2023","29","2023-07-12","adm","rall","och","394"
"2023","30","2023-07-19","adm","rall","och","400"
"2023","31","2023-07-26","adm","rall","och","337"
"2023","32","2023-08-02","adm","rall","och","610"
"2023","33","2023-08-09","adm","rall","och","902"
"2023","34","2023-08-16","adm","rall","och","1752"
"2023","35","2023-08-23","adm","rall","och","3936"
"2023","36","2023-08-30","adm","rall","och","5387"
"2023","37","2023-09-06","adm","rall","och","3415"
"2023","38","2023-09-13","adm","rall","och","4640"
"2023","39","2023-09-20","adm","rall","och","3353"
"2023","40","2023-09-27","adm","rall","och","2374"
"2023","41","2023-10-04","adm","rall","och","3498"
"2023","42","2023-10-11","adm","rall","och","8927"
"2023","43","2023-10-18","adm","rall","och","15303"
"2023","44","2023-10-25","adm","rall","och","16364"
"2023","45","2023-11-01","adm","rall","och","19539"
"2023","46","2023-11-08","adm","rall","och","16133"
"2023","47","2023-11-15","adm","rall","och","14525"
"2023","48","2023-11-22","adm","rall","och","13480"
"2023","49","2023-11-29","adm","rall","och","28697"
"2023","50","2023-12-06","adm","rall","och","36802"
"2023","51","2023-12-13","adm","rall","och","29419"
"2023","52","2023-12-20","adm","rall","och","30150"
"2024","1","2023-12-27","adm","rall","och","56526"
"2024","2","2024-01-03","adm","rall","och","32638"
"2024","3","2024-01-10","adm","rall","och","20374"
"2024","4","2024-01-17","adm","rall","och","37841"
"2024","5","2024-01-24","adm","rall","och","35616"
"2024","6","2024-01-31","adm","rall","och","34553"
"2024","7","2024-02-07","adm","rall","och","37115"
"2024","8","2024-02-14","adm","rall","och","26788"
"2024","9","2024-02-21","adm","rall","och","20758"
"2024","10","2024-02-28","adm","rall","och","16368"
"2024","11","2024-03-06","adm","rall","och","16341"
"2024","12","2024-03-13","adm","rall","och","17178"
"2024","13","2024-03-20","adm","rall","och","16355"
"2024","14","2024-03-27","adm","rall","och","14519"
"2024","15","2024-04-03","adm","rall","och","10321"
"2024","16","2024-04-10","adm","rall","och","8738"
"2024","17","2024-04-17","adm","rall","och","13814"
"2024","18","2024-04-24","adm","rall","och","7700"
"2024","19","2024-05-01","adm","rall","och","7336"
"2024","20","2024-05-08","adm","rall","och","4873"
"2024","21","2024-05-15","adm","rall","och","4446"
"2024","22","2024-05-22","adm","rall","och","3382"
"2024","23","2024-05-29","adm","rall","och","4707"
"2024","24","2024-06-05","adm","rall","och","3422"
"2024","25","2024-06-12","adm","rall","och","2447"
"2024","26","2024-06-19","adm","rall","och","5452"
"2024","27","2024-06-26","adm","rall","och","3411"
"2024","28","2024-07-03","adm","rall","och","2690"
"2024","29","2024-07-10","adm","rall","och","1230"
"2024","30","2024-07-17","adm","rall","och","1377"
"2024","31","2024-07-24","adm","rall","och","878"
"2024","32","2024-07-31","adm","rall","och","1027"
"2024","33","2024-08-07","adm","rall","och","1448"
"2024","34","2024-08-14","adm","rall","och","1727"
"2024","35","2024-08-21","adm","rall","och","2749"
"2024","36","2024-08-28","adm","rall","och","8307"
"2024","37","2024-09-04","adm","rall","och","9219"
"2024","38","2024-09-11","adm","rall","och","14688"
"2024","39","2024-09-18","adm","rall","och","9987"
"2024","40","2024-09-25","adm","rall","och","9901"
"2024","41","2024-10-02","adm","rall","och","10012"
"2024","42","2024-10-09","adm","rall","och","40879"
"2024","43","2024-10-16","adm","rall","och","40215"
"2024","44","2024-10-23","adm","rall","och","34974"
"2024","45","2024-10-30","adm","rall","och","27103"
"2024","46","2024-11-06","adm","rall","och","28465"
"2024","47","2024-11-13","adm","rall","och","24099"
"2024","48","2024-11-20","adm","rall","och","17995"
"2024","49","2024-11-27","adm","rall","och","29008"
"2024","50","2024-12-04","adm","rall","och","42572"
"2024","51","2024-12-11","adm","rall","och","33350"
"2024","52","2024-12-18","adm","rall","och","26262"
"2024","53","2024-12-25","adm","rall","och","26442"
"2025","1","2025-01-01","adm","rall","och","23774"
"2025","2","2025-01-08","adm","rall","och","21838"
"2025","3","2025-01-15","adm","rall","och","17532"
"2025","4","2025-01-22","adm","rall","och","24063"
"2025","5","2025-01-29","adm","rall","och","29282"
"2025","6","2025-02-05","adm","rall","och","25986"
"2025","7","2025-02-12","adm","rall","och","19221"
"2025","8","2025-02-19","adm","rall","och","23378"
"2025","9","2025-02-26","adm","rall","och","36856"
"2025","10","2025-03-05","adm","rall","och","34281"
"2025","11","2025-03-12","adm","rall","och","50255"
"2025","12","2025-03-19","adm","rall","och","37616"
"2025","13","2025-03-26","adm","rall","och","47858"
"2025","14","2025-04-02","adm","rall","och","30183"
"2025","15","2025-04-09","adm","rall","och","24583"
"2025","16","2025-04-16","adm","rall","och","20459"
"2025","17","2025-04-23","adm","rall","och","12464"
"2025","18","2025-04-30","adm","rall","och","12709"
"2025","19","2025-05-07","adm","rall","och","15768"
"2025","20","2025-05-14","adm","rall","och","9224"
"2025","21","2025-05-21","adm","rall","och","10746"
"2025","22","2025-05-28","adm","rall","och","5519"
"2025","23","2025-06-04","adm","rall","och","5702"
"2025","24","2025-06-11","adm","rall","och","6072"
"2025","25","2025-06-18","adm","rall","och","3988"
"2025","26","2025-06-25","adm","rall","och","3374"
"2025","27","2025-07-02","adm","rall","och","3291"
"2025","28","2025-07-09","adm","rall","och","2182"
"2025","29","2025-07-16","adm","rall","och","1494"
"2025","30","2025-07-23","adm","rall","och","1488"
"2025","31","2025-07-30","adm","rall","och","1311"
"2025","32","2025-08-06","adm","rall","och","667"
"2025","33","2025-08-13","adm","rall","och","931"
"2025","34","2025-08-20","adm","rall","och","1294"
"2019","1","2019-01-02","adm","rall","oeu","76716"
"2019","2","2019-01-09","adm","rall","oeu","56003"
"2019","3","2019-01-16","adm","rall","oeu","45295"
"2019","4","2019-01-23","adm","rall","oeu","57912"
"2019","5","2019-01-30","adm","rall","oeu","89560"
"2019","6","2019-02-06","adm","rall","oeu","82963"
"2019","7","2019-02-13","adm","rall","oeu","49756"
"2019","8","2019-02-20","adm","rall","oeu","53272"
"2019","9","2019-02-27","adm","rall","oeu","72583"
"2019","10","2019-03-06","adm","rall","oeu","78572"
"2019","11","2019-03-13","adm","rall","oeu","59755"
"2019","12","2019-03-20","adm","rall","oeu","43586"
"2019","13","2019-03-27","adm","rall","oeu","38390"
"2019","14","2019-04-03","adm","rall","oeu","74759"
"2019","15","2019-04-10","adm","rall","oeu","71431"
"2019","16","2019-04-17","adm","rall","oeu","47553"
"2019","17","2019-04-24","adm","rall","oeu","67182"
"2019","18","2019-05-01","adm","rall","oeu","74949"
"2019","19","2019-05-08","adm","rall","oeu","57488"
"2019","20","2019-05-15","adm","rall","oeu","48714"
"2019","21","2019-05-22","adm","rall","oeu","38853"
"2019","22","2019-05-29","adm","rall","oeu","38328"
"2019","23","2019-06-05","adm","rall","oeu","77302"
"2019","24","2019-06-12","adm","rall","oeu","30824"
"2019","25","2019-06-19","adm","rall","oeu","28062"
"2019","26","2019-06-26","adm","rall","oeu","18266"
"2019","27","2019-07-03","adm","rall","oeu","29256"
"2019","28","2019-07-10","adm","rall","oeu","48927"
"2019","29","2019-07-17","adm","rall","oeu","24051"
"2019","30","2019-07-24","adm","rall","oeu","48298"
"2019","31","2019-07-31","adm","rall","oeu","33858"
"2019","32","2019-08-07","adm","rall","oeu","33881"
"2019","33","2019-08-14","adm","rall","oeu","24165"
"2019","34","2019-08-21","adm","rall","oeu","19894"
"2019","35","2019-08-28","adm","rall","oeu","53494"
"2019","36","2019-09-04","adm","rall","oeu","41961"
"2019","37","2019-09-11","adm","rall","oeu","37618"
"2019","38","2019-09-18","adm","rall","oeu","43166"
"2019","39","2019-09-25","adm","rall","oeu","57289"
"2019","40","2019-10-02","adm","rall","oeu","79770"
"2019","41","2019-10-09","adm","rall","oeu","52230"
"2019","42","2019-10-16","adm","rall","oeu","70748"
"2019","43","2019-10-23","adm","rall","oeu","57259"
"2019","44","2019-10-30","adm","rall","oeu","125806"
"2019","45","2019-11-06","adm","rall","oeu","106345"
"2019","46","2019-11-13","adm","rall","oeu","89384"
"2019","47","2019-11-20","adm","rall","oeu","77330"
"2019","48","2019-11-27","adm","rall","oeu","60625"
"2019","49","2019-12-04","adm","rall","oeu","55309"
"2019","50","2019-12-11","adm","rall","oeu","52760"
"2019","51","2019-12-18","adm","rall","oeu","64673"
"2019","52","2019-12-25","adm","rall","oeu","92419"
"2020","1","2020-01-01","adm","rall","oeu","87301"
"2020","2","2020-01-08","adm","rall","oeu","52121"
"2020","3","2020-01-15","adm","rall","oeu","45679"
"2020","4","2020-01-22","adm","rall","oeu","58355"
"2020","5","2020-01-29","adm","rall","oeu","72717"
"2020","6","2020-02-05","adm","rall","oeu","50343"
"2020","7","2020-02-12","adm","rall","oeu","76633"
"2020","8","2020-02-19","adm","rall","oeu","59034"
"2020","9","2020-02-26","adm","rall","oeu","53058"
"2020","10","2020-03-04","adm","rall","oeu","51314"
"2020","11","2020-03-11","adm","rall","oeu","16657"
"2020","12","2020-03-18","adm","rall","oeu","0"
"2020","13","2020-03-25","adm","rall","oeu","0"
"2020","14","2020-04-01","adm","rall","oeu","0"
"2020","15","2020-04-08","adm","rall","oeu","0"
"2020","16","2020-04-15","adm","rall","oeu","0"
"2020","17","2020-04-22","adm","rall","oeu","0"
"2020","18","2020-04-29","adm","rall","oeu","0"
"2020","19","2020-05-06","adm","rall","oeu","0"
"2020","20","2020-05-13","adm","rall","oeu","0"
"2020","21","2020-05-20","adm","rall","oeu","0"
"2020","22","2020-05-27","adm","rall","oeu","0"
"2020","23","2020-06-03","adm","rall","oeu","16843"
"2020","24","2020-06-10","adm","rall","oeu","21310"
"2020","25","2020-06-17","adm","rall","oeu","12929"
"2020","26","2020-06-24","adm","rall","oeu","13230"
"2020","27","2020-07-01","adm","rall","oeu","14546"
"2020","28","2020-07-08","adm","rall","oeu","20379"
"2020","29","2020-07-15","adm","rall","oeu","26375"
"2020","30","2020-07-22","adm","rall","oeu","22826"
"2020","31","2020-07-29","adm","rall","oeu","27383"
"2020","32","2020-08-05","adm","rall","oeu","13546"
"2020","33","2020-08-12","adm","rall","oeu","20581"
"2020","34","2020-08-19","adm","rall","oeu","17812"
"2020","35","2020-08-26","adm","rall","oeu","31924"
"2020","36","2020-09-02","adm","rall","oeu","20282"
"2020","37","2020-09-09","adm","rall","oeu","16475"
"2020","38","2020-09-16","adm","rall","oeu","28679"
"2020","39","2020-09-23","adm","rall","oeu","48318"
"2020","40","2020-09-30","adm","rall","oeu","61811"
"2020","41","2020-10-07","adm","rall","oeu","62513"
"2020","42","2020-10-14","adm","rall","oeu","57853"
"2020","43","2020-10-21","adm","rall","oeu","43091"
"2020","44","2020-10-28","adm","rall","oeu","28381"
"2020","45","2020-11-04","adm","rall","oeu","13412"
"2020","46","2020-11-11","adm","rall","oeu","10997"
"2020","47","2020-11-18","adm","rall","oeu","12090"
"2020","48","2020-11-25","adm","rall","oeu","10146"
"2020","49","2020-12-02","adm","rall","oeu","11154"
"2020","50","2020-12-09","adm","rall","oeu","2334"
"2020","51","2019-12-18","adm","rall","oeu","0"
"2020","52","2019-12-25","adm","rall","oeu","0"
"2021","1","2020-12-30","adm","rall","oeu","9"
"2021","2","2021-01-06","adm","rall","oeu","0"
"2021","3","2021-01-13","adm","rall","oeu","5"
"2021","4","2021-01-20","adm","rall","oeu","0"
"2021","5","2021-01-27","adm","rall","oeu","0"
"2021","6","2021-02-03","adm","rall","oeu","0"
"2021","7","2021-02-10","adm","rall","oeu","98"
"2021","8","2021-02-17","adm","rall","oeu","90"
"2021","9","2021-02-24","adm","rall","oeu","0"
"2021","10","2021-03-03","adm","rall","oeu","0"
"2021","11","2021-03-10","adm","rall","oeu","57"
"2021","12","2021-03-17","adm","rall","oeu","77"
"2021","13","2021-03-24","adm","rall","oeu","363"
"2021","14","2021-03-31","adm","rall","oeu","686"
"2021","15","2021-04-07","adm","rall","oeu","166"
"2021","16","2021-04-14","adm","rall","oeu","1583"
"2021","17","2021-04-21","adm","rall","oeu","19015"
"2021","18","2021-04-28","adm","rall","oeu","39420"
"2021","19","2021-05-05","adm","rall","oeu","24462"
"2021","20","2021-05-12","adm","rall","oeu","41350"
"2021","21","2021-05-19","adm","rall","oeu","29479"
"2021","22","2021-05-26","adm","rall","oeu","18567"
"2021","23","2021-06-02","adm","rall","oeu","29547"
"2021","24","2021-06-09","adm","rall","oeu","10698"
"2021","25","2021-06-16","adm","rall","oeu","15218"
"2021","26","2021-06-23","adm","rall","oeu","22549"
"2021","27","2021-06-30","adm","rall","oeu","33800"
"2021","28","2021-07-07","adm","rall","oeu","25857"
"2021","29","2021-07-14","adm","rall","oeu","28886"
"2021","30","2021-07-21","adm","rall","oeu","54631"
"2021","31","2021-07-28","adm","rall","oeu","51744"
"2021","32","2021-08-04","adm","rall","oeu","64885"
"2021","33","2021-08-11","adm","rall","oeu","25176"
"2021","34","2021-08-18","adm","rall","oeu","27410"
"2021","35","2021-08-25","adm","rall","oeu","27000"
"2021","36","2021-09-01","adm","rall","oeu","34369"
"2021","37","2021-09-08","adm","rall","oeu","26492"
"2021","38","2021-09-15","adm","rall","oeu","33756"
"2021","39","2021-09-22","adm","rall","oeu","22933"
"2021","40","2021-09-29","adm","rall","oeu","24736"
"2021","41","2021-10-06","adm","rall","oeu","28812"
"2021","42","2021-10-13","adm","rall","oeu","32489"
"2021","43","2021-10-20","adm","rall","oeu","33452"
"2021","44","2021-10-27","adm","rall","oeu","37564"
"2021","45","2021-11-03","adm","rall","oeu","32759"
"2021","46","2021-11-10","adm","rall","oeu","41613"
"2021","47","2021-11-17","adm","rall","oeu","35312"
"2021","48","2021-11-24","adm","rall","oeu","25830"
"2021","49","2021-12-01","adm","rall","oeu","28008"
"2021","50","2021-12-08","adm","rall","oeu","34598"
"2021","51","2021-12-15","adm","rall","oeu","38988"
"2021","52","2021-12-22","adm","rall","oeu","52206"
"2022","1","2021-12-29","adm","rall","oeu","41996"
"2022","2","2022-01-05","adm","rall","oeu","35911"
"2022","3","2022-01-12","adm","rall","oeu","25166"
"2022","4","2022-01-19","adm","rall","oeu","33084"
"2022","5","2022-01-26","adm","rall","oeu","38355"
"2022","6","2022-02-02","adm","rall","oeu","49265"
"2022","7","2022-02-09","adm","rall","oeu","42544"
"2022","8","2022-02-16","adm","rall","oeu","60208"
"2022","9","2022-02-23","adm","rall","oeu","49949"
"2022","10","2022-03-02","adm","rall","oeu","39707"
"2022","11","2022-03-09","adm","rall","oeu","35686"
"2022","12","2022-03-16","adm","rall","oeu","31199"
"2022","13","2022-03-23","adm","rall","oeu","24771"
"2022","14","2022-03-30","adm","rall","oeu","50747"
"2022","15","2022-04-06","adm","rall","oeu","46830"
"2022","16","2022-04-13","adm","rall","oeu","29795"
